Series_reference,Period,Subject,Suppressed,STATUS,UNITS,Magnitude,Data_value,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SEE1024A,2016.06,Business Data Collection - BDC,,F,Number,0,28981,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2016.09,Business Data Collection - BDC,,F,Number,0,28829,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2016.12,Business Data Collection - BDC,,F,Number,0,29670,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2017.03,Business Data Collection - BDC,,F,Number,0,29438,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2017.06,Business Data Collection - BDC,,F,Number,0,30170,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2017.09,Business Data Collection - BDC,,F,Number,0,29600,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2017.12,Business Data Collection - BDC,,F,Number,0,30522,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2018.03,Business Data Collection - BDC,,F,Number,0,30241,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2018.06,Business Data Collection - BDC,,F,Number,0,30923,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2018.09,Business Data Collection - BDC,,F,Number,0,30096,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2018.12,Business Data Collection - BDC,,F,Number,0,31151,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2019.03,Business Data Collection - BDC,,F,Number,0,31201,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2019.06,Business Data Collection - BDC,,F,Number,0,31404,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2019.09,Business Data Collection - BDC,,F,Number,0,30491,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2019.12,Business Data Collection - BDC,,F,Number,0,31745,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2020.03,Business Data Collection - BDC,,F,Number,0,31543,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2020.06,Business Data Collection - BDC,,F,Number,0,31120,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2020.09,Business Data Collection - BDC,,R,Number,0,30498,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2020.12,Business Data Collection - BDC,,R,Number,0,31299,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2021.03,Business Data Collection - BDC,,R,Number,0,31003,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2021.06,Business Data Collection - BDC,,R,Number,0,31816,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2021.09,Business Data Collection - BDC,,R,Number,0,31228,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2021.12,Business Data Collection - BDC,,R,Number,0,32159,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2022.03,Business Data Collection - BDC,,R,Number,0,31616,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2022.06,Business Data Collection - BDC,,R,Number,0,32210,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2022.09,Business Data Collection - BDC,,R,Number,0,31795,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2022.12,Business Data Collection - BDC,,R,Number,0,32516,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2023.03,Business Data Collection - BDC,,F,Number,0,32443,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1025A,2011.06,Business Data Collection - BDC,,F,Number,0,13037,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2011.09,Business Data Collection - BDC,,F,Number,0,12925,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2011.12,Business Data Collection - BDC,,F,Number,0,13014,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2012.03,Business Data Collection - BDC,,F,Number,0,12693,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2012.06,Business Data Collection - BDC,,F,Number,0,13097,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2012.09,Business Data Collection - BDC,,F,Number,0,12789,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2012.12,Business Data Collection - BDC,,F,Number,0,12808,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2013.03,Business Data Collection - BDC,,F,Number,0,12638,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2013.06,Business Data Collection - BDC,,F,Number,0,13028,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2013.09,Business Data Collection - BDC,,F,Number,0,12909,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2013.12,Business Data Collection - BDC,,F,Number,0,13257,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2014.03,Business Data Collection - BDC,,F,Number,0,12992,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2014.06,Business Data Collection - BDC,,F,Number,0,13354,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2014.09,Business Data Collection - BDC,,F,Number,0,13248,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2014.12,Business Data Collection - BDC,,F,Number,0,13536,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2015.03,Business Data Collection - BDC,,F,Number,0,13315,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2015.06,Business Data Collection - BDC,,F,Number,0,13724,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2015.09,Business Data Collection - BDC,,F,Number,0,13440,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2015.12,Business Data Collection - BDC,,F,Number,0,13622,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2016.03,Business Data Collection - BDC,,F,Number,0,13416,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2016.06,Business Data Collection - BDC,,F,Number,0,13991,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2016.09,Business Data Collection - BDC,,F,Number,0,13836,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2016.12,Business Data Collection - BDC,,F,Number,0,14102,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2017.03,Business Data Collection - BDC,,F,Number,0,13734,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2017.06,Business Data Collection - BDC,,F,Number,0,14161,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2017.09,Business Data Collection - BDC,,F,Number,0,13889,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2017.12,Business Data Collection - BDC,,F,Number,0,14189,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2018.03,Business Data Collection - BDC,,F,Number,0,14090,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2018.06,Business Data Collection - BDC,,F,Number,0,14498,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2018.09,Business Data Collection - BDC,,F,Number,0,14098,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2018.12,Business Data Collection - BDC,,F,Number,0,14606,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2019.03,Business Data Collection - BDC,,F,Number,0,14511,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2019.06,Business Data Collection - BDC,,F,Number,0,14772,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2019.09,Business Data Collection - BDC,,F,Number,0,14428,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2019.12,Business Data Collection - BDC,,F,Number,0,14988,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2020.03,Business Data Collection - BDC,,F,Number,0,14835,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2020.06,Business Data Collection - BDC,,F,Number,0,14895,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2020.09,Business Data Collection - BDC,,R,Number,0,14767,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2020.12,Business Data Collection - BDC,,R,Number,0,15351,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2021.03,Business Data Collection - BDC,,R,Number,0,15158,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2021.06,Business Data Collection - BDC,,R,Number,0,15691,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2021.09,Business Data Collection - BDC,,R,Number,0,15401,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2021.12,Business Data Collection - BDC,,R,Number,0,16024,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2022.03,Business Data Collection - BDC,,R,Number,0,15642,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2022.06,Business Data Collection - BDC,,R,Number,0,15883,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2022.09,Business Data Collection - BDC,,R,Number,0,15652,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2022.12,Business Data Collection - BDC,,R,Number,0,16178,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2023.03,Business Data Collection - BDC,,F,Number,0,15952,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1026A,2011.06,Business Data Collection - BDC,,F,Number,0,2246,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2011.09,Business Data Collection - BDC,,F,Number,0,2189,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2011.12,Business Data Collection - BDC,,F,Number,0,2181,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2012.03,Business Data Collection - BDC,,F,Number,0,2132,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2012.06,Business Data Collection - BDC,,F,Number,0,2176,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2012.09,Business Data Collection - BDC,,F,Number,0,2118,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2012.12,Business Data Collection - BDC,,F,Number,0,2110,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2013.03,Business Data Collection - BDC,,F,Number,0,2070,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2013.06,Business Data Collection - BDC,,F,Number,0,2090,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2013.09,Business Data Collection - BDC,,F,Number,0,2080,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2013.12,Business Data Collection - BDC,,F,Number,0,2093,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2014.03,Business Data Collection - BDC,,F,Number,0,2065,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2014.06,Business Data Collection - BDC,,F,Number,0,2104,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2014.09,Business Data Collection - BDC,,F,Number,0,2064,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2014.12,Business Data Collection - BDC,,F,Number,0,2082,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2015.03,Business Data Collection - BDC,,F,Number,0,2023,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2015.06,Business Data Collection - BDC,,F,Number,0,2097,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2015.09,Business Data Collection - BDC,,F,Number,0,2023,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2015.12,Business Data Collection - BDC,,F,Number,0,2052,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2016.03,Business Data Collection - BDC,,F,Number,0,1995,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2016.06,Business Data Collection - BDC,,F,Number,0,2126,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2016.09,Business Data Collection - BDC,,F,Number,0,2043,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2016.12,Business Data Collection - BDC,,F,Number,0,2091,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2017.03,Business Data Collection - BDC,,F,Number,0,2059,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2017.06,Business Data Collection - BDC,,F,Number,0,2203,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2017.09,Business Data Collection - BDC,,F,Number,0,2165,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2017.12,Business Data Collection - BDC,,F,Number,0,2177,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2018.03,Business Data Collection - BDC,,F,Number,0,2023,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2018.06,Business Data Collection - BDC,,F,Number,0,2205,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2018.09,Business Data Collection - BDC,,F,Number,0,2126,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2018.12,Business Data Collection - BDC,,F,Number,0,2198,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2019.03,Business Data Collection - BDC,,F,Number,0,2180,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2019.06,Business Data Collection - BDC,,F,Number,0,2249,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2019.09,Business Data Collection - BDC,,F,Number,0,2086,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2019.12,Business Data Collection - BDC,,F,Number,0,2172,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2020.03,Business Data Collection - BDC,,F,Number,0,2145,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2020.06,Business Data Collection - BDC,,F,Number,0,2155,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2020.09,Business Data Collection - BDC,,R,Number,0,2057,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2020.12,Business Data Collection - BDC,,R,Number,0,2152,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2021.03,Business Data Collection - BDC,,R,Number,0,2135,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2021.06,Business Data Collection - BDC,,R,Number,0,2220,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2021.09,Business Data Collection - BDC,,R,Number,0,2153,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2021.12,Business Data Collection - BDC,,R,Number,0,2223,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2022.03,Business Data Collection - BDC,,R,Number,0,2163,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2022.06,Business Data Collection - BDC,,R,Number,0,2217,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2022.09,Business Data Collection - BDC,,R,Number,0,2102,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2022.12,Business Data Collection - BDC,,R,Number,0,2163,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2023.03,Business Data Collection - BDC,,F,Number,0,2125,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1027A,2011.06,Business Data Collection - BDC,,F,Number,0,3059,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2011.09,Business Data Collection - BDC,,F,Number,0,2858,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2011.12,Business Data Collection - BDC,,F,Number,0,2745,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2012.03,Business Data Collection - BDC,,F,Number,0,2679,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2012.06,Business Data Collection - BDC,,F,Number,0,3028,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2012.09,Business Data Collection - BDC,,F,Number,0,2773,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2012.12,Business Data Collection - BDC,,F,Number,0,2695,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2013.03,Business Data Collection - BDC,,F,Number,0,2612,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2013.06,Business Data Collection - BDC,,F,Number,0,2809,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2013.09,Business Data Collection - BDC,,F,Number,0,2671,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2013.12,Business Data Collection - BDC,,F,Number,0,2648,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2014.03,Business Data Collection - BDC,,F,Number,0,2582,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2014.06,Business Data Collection - BDC,,F,Number,0,2803,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2014.09,Business Data Collection - BDC,,F,Number,0,2682,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2014.12,Business Data Collection - BDC,,F,Number,0,2630,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2015.03,Business Data Collection - BDC,,F,Number,0,2554,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2015.06,Business Data Collection - BDC,,F,Number,0,2852,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2015.09,Business Data Collection - BDC,,F,Number,0,2632,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2015.12,Business Data Collection - BDC,,F,Number,0,2672,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2016.03,Business Data Collection - BDC,,F,Number,0,2628,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2016.06,Business Data Collection - BDC,,F,Number,0,2954,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2016.09,Business Data Collection - BDC,,F,Number,0,2672,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2016.12,Business Data Collection - BDC,,F,Number,0,2698,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2017.03,Business Data Collection - BDC,,F,Number,0,2653,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2017.06,Business Data Collection - BDC,,F,Number,0,2979,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2017.09,Business Data Collection - BDC,,F,Number,0,2703,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2017.12,Business Data Collection - BDC,,F,Number,0,2761,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2018.03,Business Data Collection - BDC,,F,Number,0,2820,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2018.06,Business Data Collection - BDC,,F,Number,0,3093,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2018.09,Business Data Collection - BDC,,F,Number,0,2796,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2018.12,Business Data Collection - BDC,,F,Number,0,2925,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2019.03,Business Data Collection - BDC,,F,Number,0,2911,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2019.06,Business Data Collection - BDC,,F,Number,0,3141,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2019.09,Business Data Collection - BDC,,F,Number,0,2784,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2019.12,Business Data Collection - BDC,,F,Number,0,2764,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2020.03,Business Data Collection - BDC,,F,Number,0,2785,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2020.06,Business Data Collection - BDC,,F,Number,0,2899,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2020.09,Business Data Collection - BDC,,R,Number,0,2785,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2020.12,Business Data Collection - BDC,,R,Number,0,2914,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2021.03,Business Data Collection - BDC,,R,Number,0,2895,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2021.06,Business Data Collection - BDC,,R,Number,0,3154,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2021.09,Business Data Collection - BDC,,R,Number,0,2889,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2021.12,Business Data Collection - BDC,,R,Number,0,3003,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2022.03,Business Data Collection - BDC,,R,Number,0,2943,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2022.06,Business Data Collection - BDC,,R,Number,0,3095,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2022.09,Business Data Collection - BDC,,R,Number,0,2839,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2022.12,Business Data Collection - BDC,,R,Number,0,2866,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2023.03,Business Data Collection - BDC,,F,Number,0,2860,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1028A,2011.06,Business Data Collection - BDC,,F,Number,0,17908,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2011.09,Business Data Collection - BDC,,F,Number,0,17711,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2011.12,Business Data Collection - BDC,,F,Number,0,18197,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2012.03,Business Data Collection - BDC,,F,Number,0,18161,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2012.06,Business Data Collection - BDC,,F,Number,0,18148,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2012.09,Business Data Collection - BDC,,F,Number,0,17676,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2012.12,Business Data Collection - BDC,,F,Number,0,18130,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2013.03,Business Data Collection - BDC,,F,Number,0,18286,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2013.06,Business Data Collection - BDC,,F,Number,0,18077,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2013.09,Business Data Collection - BDC,,F,Number,0,17800,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2013.12,Business Data Collection - BDC,,F,Number,0,18497,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2014.03,Business Data Collection - BDC,,F,Number,0,18569,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2014.06,Business Data Collection - BDC,,F,Number,0,18504,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2014.09,Business Data Collection - BDC,,F,Number,0,18257,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2014.12,Business Data Collection - BDC,,F,Number,0,18802,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2015.03,Business Data Collection - BDC,,F,Number,0,18987,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2015.06,Business Data Collection - BDC,,F,Number,0,18872,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2015.09,Business Data Collection - BDC,,F,Number,0,18357,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
